datetime,symbol,open,high,low,close,volume
2025-09-22 22:45:00,MCX:GOLD1!,112061.0,112143.0,112052.0,112107.0,228.0
2025-09-22 23:00:00,MCX:GOLD1!,112106.0,112295.0,112106.0,112260.0,264.0
2025-09-22 23:15:00,MCX:GOLD1!,112250.0,112292.0,112200.0,112210.0,347.0
2025-09-23 09:00:00,MCX:GOLD1!,112232.0,112448.0,112174.0,112444.0,446.0
2025-09-23 09:15:00,MCX:GOLD1!,112453.0,112616.0,112433.0,112589.0,558.0
2025-09-23 09:30:00,MCX:GOLD1!,112597.0,112657.0,112512.0,112550.0,506.0
2025-09-23 09:45:00,MCX:GOLD1!,112560.0,112690.0,112531.0,112680.0,319.0
2025-09-23 10:00:00,MCX:GOLD1!,112658.0,112750.0,112651.0,112715.0,240.0
2025-09-23 10:15:00,MCX:GOLD1!,112715.0,112735.0,112640.0,112657.0,195.0
2025-09-23 10:30:00,MCX:GOLD1!,112660.0,112820.0,112650.0,112810.0,161.0
2025-09-23 10:45:00,MCX:GOLD1!,112800.0,112879.0,112771.0,112879.0,333.0
2025-09-23 11:00:00,MCX:GOLD1!,112870.0,113199.0,112870.0,113195.0,570.0
2025-09-23 11:15:00,MCX:GOLD1!,113181.0,113200.0,113025.0,113046.0,318.0
2025-09-23 11:30:00,MCX:GOLD1!,113022.0,113153.0,112942.0,113114.0,221.0
2025-09-23 11:45:00,MCX:GOLD1!,113092.0,113187.0,113055.0,113136.0,203.0
2025-09-23 12:00:00,MCX:GOLD1!,113103.0,113147.0,112958.0,112958.0,204.0
2025-09-23 12:15:00,MCX:GOLD1!,112995.0,113100.0,112968.0,113050.0,72.0
2025-09-23 12:30:00,MCX:GOLD1!,113030.0,113081.0,112936.0,113048.0,242.0
2025-09-23 12:45:00,MCX:GOLD1!,113045.0,113116.0,113000.0,113100.0,185.0
2025-09-23 13:00:00,MCX:GOLD1!,113100.0,113163.0,113086.0,113123.0,173.0
2025-09-23 13:15:00,MCX:GOLD1!,113119.0,113147.0,113066.0,113088.0,134.0
2025-09-23 13:30:00,MCX:GOLD1!,113110.0,113158.0,113085.0,113158.0,138.0
2025-09-23 13:45:00,MCX:GOLD1!,113160.0,113320.0,113125.0,113320.0,244.0
